Refdate,0
2019-01-02,547.6483648648649
2019-01-03,566.2188918918919
2019-01-04,563.4717972972973
2019-01-07,557.0664864864865
2019-01-08,538.676554054054
2019-01-09,512.0243918918919
2019-01-10,514.7392297297297
2019-01-11,501.75502702702704
2019-01-14,515.7680270270271
2019-01-15,514.8712297297297
2019-01-16,498.8126081081081
2019-01-17,500.1250135135135
2019-01-18,483.0676081081081
2019-01-21,487.3127297297297
2019-01-22,501.427
2019-01-23,500.3056081081081
2019-01-24,495.1904189189189
2019-01-25,480.76786486486486
2019-01-28,483.9281891891892
2019-01-29,484.07531081081083
2019-01-30,482.7707027027027
2019-01-31,467.28147297297295
2019-02-01,472.2646351351351
2019-02-04,476.89193243243244
2019-02-05,467.21072972972974
2019-02-06,449.6632702702703
2019-02-07,468.1343648648649
2019-02-08,478.92367567567567
2019-02-11,472.98115384615386
2019-02-12,469.21728205128204
2019-02-13,462.6121923076923
2019-02-14,464.36170512820513
2019-02-15,467.36051282051284
2019-02-18,458.5330769230769
2019-02-19,456.5969615384615
2019-02-20,459.1334615384615
2019-02-21,458.6427692307692
2019-02-22,460.5860641025641
2019-02-25,446.4534871794872
2019-02-26,434.4832692307692
2019-02-27,426.8309358974359
2019-02-28,418.3766153846154
2019-03-01,420.2039487179487
2019-03-04,423.17628205128204
2019-03-05,426.49310256410257
2019-03-06,440.5245
2019-03-07,444.05747115384617
2019-03-08,450.5621850961538
2019-03-11,441.3941875
2019-03-12,431.11399278846153
2019-03-13,422.14923317307694
2019-03-14,411.63835817307694
2019-03-15,412.5634735576923
2019-03-18,408.4697355769231
2019-03-19,408.9229375
2019-03-20,422.89766346153846
2019-03-21,436.66279357798163
2019-03-22,449.03508944954126
2019-03-25,458.6586513761468
2019-03-26,448.5753165137615
2019-03-27,453.1605619266055
2019-03-28,449.51985550458716
2019-03-29,439.4604610091743
2019-04-01,425.01066055045874
2019-04-02,425.2241009174312
2019-04-03,416.58050917431194
2019-04-04,416.63348394495415
2019-04-05,407.9140114678899
2019-04-08,408.66597935779816
2019-04-09,404.9918440366973
2019-04-10,402.381252293578
2019-04-11,390.6404380733945
2019-04-12,383.8982981651376
2019-04-15,377.6400389908257
2019-04-16,374.6874724770642
2019-04-17,374.6934128440367
2019-04-18,378.53929128440365
2019-04-23,377.3961513761468
2019-04-24,380.14723853211007
2019-04-25,388.60129128440366
2019-04-26,393.784995412844
2019-04-29,386.5328004587156
2019-04-30,381.73824311926603
2019-05-02,377.7657912844037
2019-05-03,379.5164082568807
2019-05-06,380.8935114678899
2019-05-07,401.15304587155964
2019-05-08,417.5702614678899
2019-05-09,433.3736100917431
2019-05-10,419.44590137614676
2019-05-13,430.1971720183486
2019-05-14,426.3949403669725
2019-05-15,426.8159678899083
2019-05-16,412.66716055045873
2019-05-17,413.1531834862385
2019-05-20,415.1844495412844
2019-05-21,414.82018577981654
2019-05-22,422.17642889908257
2019-05-23,437.49152064220186
2019-05-24,432.7989013761468
2019-05-27,433.0337133027523
2019-05-28,433.70385779816513
2019-05-29,439.467504587156
2019-05-30,431.5997798165138
2019-05-31,438.47074541284405
2019-06-03,439.01019495412845
2019-06-04,422.068623853211
2019-06-05,408.62681651376147
2019-06-06,401.9376444954128
2019-06-07,397.958873853211
2019-06-10,387.58838532110093
2019-06-11,381.11277293577984
2019-06-12,388.2998899082569
2019-06-13,384.78898165137616
2019-06-14,384.76643119266055
2019-06-17,382.2605848623853
2019-06-18,359.6343211009174
2019-06-19,337.45816972477064
2019-06-20,329.9011880733945
2019-06-21,338.9542591743119
2019-06-24,339.8813348623853
2019-06-25,347.8199541284404
2019-06-26,351.4583830275229
2019-06-27,346.41983027522934
2019-06-28,337.9229288990826
2019-07-01,326.1223096330275
2019-07-02,323.7376353211009
2019-07-03,315.36484174311926
2019-07-04,310.869121559633
2019-07-05,313.78023165137614
2019-07-08,327.40326834862384
2019-07-09,336.6426995412844
2019-07-10,332.6674357798165
2019-07-11,323.81843119266057
2019-07-12,321.97045871559635
2019-07-15,324.24888073394493
2019-07-16,326.6277064220183
2019-07-17,336.84945642201836
2019-07-18,346.0953876146789
2019-07-19,341.95204128440366
2019-07-22,342.04410550458715
2019-07-23,333.4879197247706
2019-07-24,324.5216536697248
2019-07-25,315.9103027522936
2019-07-26,319.60482339449544
2019-07-29,324.1613394495413
2019-07-30,339.19591972477065
2019-07-31,340.78275917431193
2019-08-01,345.3839770642202
2019-08-02,362.52725458715594
2019-08-05,382.2516926605505
2019-08-06,376.18769495412846
2019-08-07,373.88988302752296
2019-08-08,365.2635665137615
2019-08-09,365.75383256880735
2019-08-12,368.31812385321103
2019-08-13,376.70224311926603
2019-08-14,382.4078279816514
2019-08-15,397.0187018348624
2019-08-16,391.54724082568805
2019-08-19,378.73673165137615
2019-08-20,372.2860344036697
2019-08-21,356.1470550458716
2019-08-22,340.89487155963303
2019-08-23,339.39862844036696
2019-08-26,338.31836697247707
2019-08-27,341.5791743119266
2019-08-28,342.27425458715595
2019-08-29,336.77794495412843
2019-08-30,334.0506100917431
2019-09-02,332.8308623853211
2019-09-03,338.6296788990826
2019-09-04,333.06596330275227
2019-09-05,323.12111697247707
2019-09-06,329.2583348623853
2019-09-09,333.9725688073394
2019-09-10,337.46341972477063
2019-09-11,335.4526513761468
2019-09-12,300.04726834862385
2019-09-13,297.54832798165137
2019-09-16,302.91752981651376
2019-09-17,311.5674862385321
2019-09-18,318.5684678899083
2019-09-19,315.99994036697245
2019-09-20,306.1842660550459
2019-09-23,310.8007683486239
2019-09-24,310.44339449541286
2019-09-25,316.8771422018349
2019-09-26,314.85688073394493
2019-09-27,313.4409059633027
2019-09-30,312.41966055045873
2019-10-01,306.8338555045872
2019-10-02,313.57509633027524
2019-10-03,324.53786926605505
2019-10-04,327.0859357798165
2019-10-07,326.92641743119265
2019-10-08,332.21906880733945
2019-10-09,330.65950917431195
2019-10-10,322.2809816513761
2019-10-11,306.2984587155963
2019-10-14,304.98385550458715
2019-10-15,295.9677293577982
2019-10-16,291.7872752293578
2019-10-17,291.65521559633027
2019-10-18,290.99673394495414
2019-10-21,285.5009655963303
2019-10-22,282.4825389908257
2019-10-23,281.3015596330275
2019-10-24,274.65402981651374
2019-10-25,270.139247706422
2019-10-28,269.7990252293578
2019-10-29,287.6076766055046
2019-10-30,291.6161353211009
2019-10-31,293.7769587155963
2019-11-01,291.4130504587156
2019-11-04,279.26816972477064
2019-11-05,273.47264220183484
2019-11-06,275.19468119266054
2019-11-07,273.19248165137617
2019-11-08,282.0299059633027
2019-11-11,286.06511238532113
2019-11-12,277.63339072426936
2019-11-13,287.32742672596356
2019-11-14,290.6902668360864
2019-11-15,290.4736431596781
2019-11-18,285.32050254129604
2019-11-19,282.5164470563321
2019-11-20,288.37042587886486
2019-11-21,285.8646077933079
2019-11-22,282.633918043202
2019-11-25,272.1823197797543
2019-11-26,265.91336637018213
2019-11-27,259.83446145700975
2019-11-28,256.4460614146548
2019-11-29,252.28457221516305
2019-12-02,250.43601778907242
2019-12-03,259.6758068614994
2019-12-04,252.65068445573908
2019-12-05,243.9747145277425
2019-12-06,236.97447098686996
2019-12-09,233.09225285895806
2019-12-10,232.16370605675561
2019-12-11,232.6395546378653
2019-12-12,230.3929279966116
2019-12-13,222.66710101651842
2019-12-16,221.38551715374842
2019-12-17,225.05577382465057
2019-12-18,225.78452689538332
2019-12-19,224.73839855993222
2019-12-20,224.21779817873784
2019-12-23,221.65253769589157
2019-12-24,221.62535938161795
2019-12-27,218.74363320626853
2019-12-30,217.05033418043203
2019-12-31,216.78895912748834
2020-01-02,213.42408936891147
2020-01-03,217.42034116899617
2020-01-06,221.86493053790767
2020-01-07,223.03941783142736
2020-01-08,224.9433254976705
2020-01-09,213.29403557814484
2020-01-10,212.32657750952987
2020-01-13,222.1122825567503
2020-01-14,225.1484934289128
2020-01-15,228.03025547590602
2020-01-16,226.33771505376345
2020-01-17,218.23979151732377
2020-01-20,210.60131561131024
2020-01-21,212.00402369573874
2020-01-22,211.4820694942254
2020-01-23,217.0926957387495
2020-01-24,219.66466706491437
2020-01-27,240.10067204301075
2020-01-28,236.53376583034648
2020-01-29,231.27013859020312
2020-01-30,237.17782078853045
2020-01-31,240.09400637196336
2020-02-03,242.64785663082438
2020-02-04,233.62513898845083
2020-02-05,222.30561708482676
2020-02-06,210.18098387096774
2020-02-07,211.07618299482277
2020-02-10,214.97152011150936
2020-02-11,208.6311939466348
2020-02-12,203.22103843090403
2020-02-13,205.18538231780167
2020-02-14,203.09414317005178
2020-02-17,204.21892453205894
2020-02-18,207.2629406610912
2020-02-19,204.95757765830348
2020-02-20,204.490756869773
2020-02-21,207.15755535643171
2020-02-24,236.6451869772999
2020-02-25,246.935339307049
2020-02-26,256.79864615690957
2020-02-27,280.5351242532855
2020-02-28,317.3741214655516
2020-03-02,314.64308801274393
2020-03-03,290.8282122660295
2020-03-04,274.4570834328953
2020-03-05,292.19927260055755
2020-03-06,332.0058285543608
2020-03-09,436.27900199123854
2020-03-10,412.01888769414575
